id,start1,end1,start2,end2,length,distance
1719,902387,902468,2804320,2804401,81,1901852
1720,902387,902468,3687317,3687398,81,1223751
1721,902390,902468,2387935,2388013,78,1485467
1722,902393,902468,952850,952925,75,50382
1723,902397,902468,2464309,2464380,71,1561841
1724,902399,902468,2388068,2388137,69,1485600
1725,902399,902468,2464435,2464504,69,1561967
1726,902399,902468,2464590,2464659,69,1562122
1727,902399,902468,3665917,3665986,69,1245175
1728,902401,902468,1264160,1264227,67,361692
1729,902401,902467,1951065,1951131,66,1048598
1730,902402,902468,953199,953265,66,50731
1731,902402,902468,2114139,2114205,66,1211671
1732,902402,902468,2552395,2552461,66,1649927
1733,902402,902469,2696911,2696978,67,1794442
1734,902402,902468,2852003,2852069,66,1949535
1735,902412,902468,2113882,2113938,56,1211414
1736,902412,902468,3665682,3665738,56,1245436
1737,902412,902468,3995520,3995576,56,915598
1738,902418,902468,2804320,2804370,50,1901852
1739,902418,902468,3687317,3687367,50,1223813
1740,942417,942489,3480910,3480982,72,1470197
1741,942418,942488,2277136,2277206,70,1334648
1742,942429,942489,3058980,3059040,60,1892151
1743,942438,942489,1148263,1148314,51,205774
1744,942551,942629,1946391,1946469,78,1003762
1745,952850,953025,952881,953056,175,4008556
1746,952850,952994,952912,953056,144,4008556
1747,952850,952963,952943,953056,113,4008556
1748,952850,953038,2113894,2114082,188,1160856
1749,952850,953007,2113925,2114082,157,1160918
1750,952850,952976,2113956,2114082,126,1160980
1751,952850,952945,2113987,2114082,95,1161042
1752,952850,952914,2114018,2114082,64,1161104
1753,952850,953049,2114161,2114360,199,1161112
1754,952850,953018,2114192,2114360,168,1161174
1755,952850,952987,2114223,2114360,137,1161236
1756,952850,952956,2114254,2114360,106,1161298
1757,952850,952925,2114285,2114360,75,1161360
1758,952850,952979,2387938,2388067,129,1434959
1759,952850,952948,2387969,2388067,98,1435021
1760,952850,952917,2388000,2388067,67,1435083
1761,952850,952956,2388093,2388199,106,1435137
1762,952850,952925,2388124,2388199,75,1435199
1763,952850,952948,2464336,2464434,98,1511388
1764,952850,952917,2464367,2464434,67,1511450
1765,952850,952979,2464460,2464589,129,1511481
1766,952850,952948,2464491,2464589,98,1511543
1767,952850,952917,2464522,2464589,67,1511605
1768,952850,952958,2464615,2464723,108,1511657
1769,952850,952927,2464646,2464723,77,1511719
1770,952850,952956,2552417,2552523,106,1599461
1771,952850,952925,2552448,2552523,75,1599523
1772,952850,952965,2804326,2804441,115,1851361
1773,952850,952934,2804357,2804441,84,1851423
1774,952850,952903,2804388,2804441,53,1851485
1775,952850,952956,2852025,2852131,106,1899069
1776,952850,952925,2852056,2852131,75,1899131
1777,952850,953056,3665694,3665900,206,1295712
1778,952850,953041,3665725,3665916,191,1295696
1779,952850,953010,3665756,3665916,160,1295696
1780,952850,952979,3665787,3665916,129,1295696
1781,952850,952948,3665818,3665916,98,1295696
1782,952850,952917,3665849,3665916,67,1295696
1783,952850,952987,3665942,3666079,137,1295533
1784,952850,952956,3665973,3666079,106,1295533
1785,952850,952925,3666004,3666079,75,1295533
1786,952850,953056,3687323,3687529,206,1274083
1787,952850,953056,3687354,3687560,206,1274052
1788,952850,953056,3687385,3687591,206,1274021
1789,952850,953056,3687416,3687622,206,1273990
1790,952850,953056,3687447,3687653,206,1273959
1791,952850,953049,3687478,3687677,199,1273935
1792,952850,953018,3687509,3687677,168,1273935
1793,952850,952987,3687540,3687677,137,1273935
1794,952850,952956,3687571,3687677,106,1273935
1795,952850,952925,3687602,3687677,75,1273935
1796,952850,952988,3995532,3995670,138,965942
1797,952850,952957,3995563,3995670,107,965942
1798,952850,952926,3995594,3995670,76,965942
1799,952854,952979,2464309,2464434,125,1511330
1800,952856,952987,2388068,2388199,131,1435081
1801,952856,953010,2464435,2464589,154,1511425
1802,952856,952989,2464590,2464723,133,1511601
1803,952856,953018,3665917,3666079,162,1295539
1804,952858,952925,1264160,1264227,67,311235
1805,952858,952924,1951065,1951131,66,998141
1806,952859,953056,2114139,2114336,197,1161083
1807,952859,952987,2552395,2552523,128,1599408
1808,952859,952925,2696911,2696977,66,1743986
1809,952859,952987,2852003,2852131,128,1899016
1810,952869,953056,2113882,2114069,187,1160826
1811,952869,953056,3665682,3665869,187,1295762
1812,952869,953019,3995520,3995670,150,965961
1813,952875,952996,2804320,2804441,121,1851324
1814,952875,953056,3687317,3687498,181,1274139
1815,952878,953010,2387935,2388067,132,1434925
1816,952885,953010,2464309,2464434,125,1511299
1817,952887,953018,2388068,2388199,131,1435050
1818,952887,953041,2464435,2464589,154,1511394
1819,952887,953020,2464590,2464723,133,1511570
1820,952887,953049,3665917,3666079,162,1295570
1821,952889,952956,1264160,1264227,67,311204
1822,952889,952955,1951065,1951131,66,998110
1823,952890,953056,2114139,2114305,166,1161083
1824,952890,953018,2552395,2552523,128,1599377
1825,952890,952956,2696911,2696977,66,1743955
1826,952890,953018,2852003,2852131,128,1898985
1827,952900,953056,2113882,2114038,156,1160826
1828,952900,953056,3665682,3665838,156,1295824
1829,952900,953050,3995520,3995670,150,965992
1830,952906,953027,2804320,2804441,121,1851293
1831,952906,953056,3687317,3687467,150,1274201
1832,952909,953041,2387935,2388067,132,1434894
1833,952916,953041,2464309,2464434,125,1511268
1834,952918,953049,2388068,2388199,131,1435019
1835,952918,953056,2464435,2464573,138,1511379
1836,952918,953051,2464590,2464723,133,1511539
1837,952918,953056,3665917,3666055,138,1295625
1838,952920,952987,1264160,1264227,67,311173
1839,952920,952986,1951065,1951131,66,998079
1840,952921,953056,2114139,2114274,135,1161083
1841,952921,953049,2552395,2552523,128,1599346
1842,952921,952987,2696911,2696977,66,1743924
1843,952921,953049,2852003,2852131,128,1898954
1844,952931,953056,2113882,2114007,125,1160826
1845,952931,953056,3665682,3665807,125,1295886
1846,952931,953056,3995520,3995645,125,966048
1847,952937,953056,2804320,2804439,119,1851264
1848,952937,953056,3687317,3687436,119,1274263
1849,952940,953056,2387935,2388051,116,1434879
1850,952947,953056,2464309,2464418,109,1511253
1851,952949,953056,2388068,2388175,107,1435012
1852,952949,953056,2464435,2464542,107,1511379
1853,952949,953056,2464590,2464697,107,1511534
1854,952949,953056,3665917,3666024,107,1295687
1855,952951,953018,1264160,1264227,67,311142
1856,952951,953017,1951065,1951131,66,998048
1857,952952,953056,2114139,2114243,104,1161083
1858,952952,953056,2552395,2552499,104,1599339
1859,952952,953018,2696911,2696977,66,1743893
1860,952952,953056,2852003,2852107,104,1898947
1861,952962,953056,2113882,2113976,94,1160826
1862,952962,953056,3665682,3665776,94,1295948
1863,952962,953056,3995520,3995614,94,966110
1864,952968,953056,2804320,2804408,88,1851264
1865,952968,953056,3687317,3687405,88,1274325
1866,952971,953056,2387935,2388020,85,1434879
1867,952978,953056,2464309,2464387,78,1511253
1868,952980,953056,2388068,2388144,76,1435012
1869,952980,953056,2464435,2464511,76,1511379
1870,952980,953056,2464590,2464666,76,1511534
1871,952980,953056,3665917,3665993,76,1295749
1872,952982,953049,1264160,1264227,67,311111
1873,952982,953048,1951065,1951131,66,998017
1874,952983,953056,2114139,2114212,73,1161083
1875,952983,953056,2552395,2552468,73,1599339
1876,952983,953049,2696911,2696977,66,1743862
1877,952983,953056,2852003,2852076,73,1898947
1878,952993,953056,2113882,2113945,63,1160826
1879,952993,953056,3665682,3665745,63,1296010
1880,952993,953056,3995520,3995583,63,966172
1881,952999,953056,2804320,2804377,57,1851264
1882,952999,953056,3687317,3687374,57,1274387
1883,953002,953056,2387935,2387989,54,1434879
1884,953189,953359,2114129,2114299,170,1160770
1885,953198,953327,2552394,2552523,129,1599067
1886,953199,953328,953230,953359,129,4008602
1887,953199,953297,953261,953359,98,4008602
1888,953199,953265,1264161,1264227,66,310896
1889,953199,953264,1951066,1951131,65,997802
1890,953199,953359,2113903,2114063,160,1160544
1891,953199,953347,2113934,2114082,148,1160587
1892,953199,953316,2113965,2114082,117,1160649
1893,953199,953285,2113996,2114082,86,1160711
1894,953199,953254,2114027,2114082,55,1160773
1895,953199,953359,2114170,2114330,160,1160811
1896,953199,953358,2114201,2114360,159,1160843
1897,953199,953327,2114232,2114360,128,1160905
1898,953199,953296,2114263,2114360,97,1160967
1899,953199,953265,2114294,2114360,66,1161029
1900,953199,953319,2387947,2388067,120,1434628
1901,953199,953288,2387978,2388067,89,1434690
1902,953199,953257,2388009,2388067,58,1434752
1903,953199,953327,2388071,2388199,128,1434744
1904,953199,953296,2388102,2388199,97,1434806
1905,953199,953265,2388133,2388199,66,1434868
1906,953199,953319,2464314,2464434,120,1510995
1907,953199,953288,2464345,2464434,89,1511057
1908,953199,953257,2464376,2464434,58,1511119
1909,953199,953350,2464438,2464589,151,1511088
1910,953199,953319,2464469,2464589,120,1511150
1911,953199,953288,2464500,2464589,89,1511212
1912,953199,953257,2464531,2464589,58,1511274
1913,953199,953329,2464593,2464723,130,1511264
1914,953199,953298,2464624,2464723,99,1511326
1915,953199,953267,2464655,2464723,68,1511388
1916,953199,953296,2552426,2552523,97,1599130
1917,953199,953265,2552457,2552523,66,1599192
1918,953199,953265,2696911,2696977,66,1743646
1919,953199,953305,2804335,2804441,106,1851030
1920,953199,953274,2804366,2804441,75,1851092
1921,953199,953327,2852003,2852131,128,1898676
1922,953199,953296,2852034,2852131,97,1898738
1923,953199,953265,2852065,2852131,66,1898800
1924,953199,953359,3665703,3665863,160,1296098
1925,953199,953359,3665734,3665894,160,1296067
1926,953199,953350,3665765,3665916,151,1296045
1927,953199,953319,3665796,3665916,120,1296045
1928,953199,953288,3665827,3665916,89,1296045
1929,953199,953257,3665858,3665916,58,1296045
1930,953199,953358,3665920,3666079,159,1295882
1931,953199,953327,3665951,3666079,128,1295882
1932,953199,953296,3665982,3666079,97,1295882
1933,953199,953265,3666013,3666079,66,1295882
1934,953199,953359,3687332,3687492,160,1274469
1935,953199,953359,3687363,3687523,160,1274438
1936,953199,953359,3687394,3687554,160,1274407
1937,953199,953359,3687425,3687585,160,1274376
1938,953199,953359,3687456,3687616,160,1274345
1939,953199,953359,3687487,3687647,160,1274314
1940,953199,953358,3687518,3687677,159,1274284
1941,953199,953327,3687549,3687677,128,1274284
1942,953199,953296,3687580,3687677,97,1274284
1943,953199,953265,3687611,3687677,66,1274284
1944,953199,953328,3995541,3995670,129,966291
1945,953199,953297,3995572,3995670,98,966291
1946,953199,953266,3995603,3995670,67,966291
1947,953209,953359,2113882,2114032,150,1160523
1948,953209,953359,3665682,3665832,150,1296139
1949,953209,953359,3995520,3995670,150,966301
1950,953215,953336,2804320,2804441,121,1850984
1951,953215,953359,3687317,3687461,144,1274516
1952,953218,953350,2387935,2388067,132,1434585
1953,953225,953350,2464309,2464434,125,1510959
1954,953227,953358,2388068,2388199,131,1434710
1955,953227,953359,2464435,2464567,132,1511076
1956,953227,953359,2464590,2464722,132,1511231
1957,953227,953359,3665917,3666049,132,1295940
1958,953229,953296,1264160,1264227,67,310864
1959,953229,953295,1951065,1951131,66,997770
1960,953230,953359,2114139,2114268,129,1160780
1961,953230,953358,2552395,2552523,128,1599037
1962,953230,953296,2696911,2696977,66,1743615
1963,953230,953358,2852003,2852131,128,1898645
1964,953240,953359,2113882,2114001,119,1160523
1965,953240,953359,3665682,3665801,119,1296201
1966,953240,953359,3995520,3995639,119,966363
1967,953246,953359,2804320,2804433,113,1850961
1968,953246,953359,3687317,3687430,113,1274578
1969,953249,953359,2387935,2388045,110,1434576
1970,953256,953359,2464309,2464412,103,1510950
1971,953258,953359,2388068,2388169,101,1434709
1972,953258,953359,2464435,2464536,101,1511076
1973,953258,953359,2464590,2464691,101,1511231
1974,953258,953359,3665917,3666018,101,1296002
1975,953260,953327,1264160,1264227,67,310833
1976,953260,953326,1951065,1951131,66,997739
1977,953261,953359,2114139,2114237,98,1160780
1978,953261,953359,2552395,2552493,98,1599036
1979,953261,953327,2696911,2696977,66,1743584
1980,953261,953359,2852003,2852101,98,1898644
1981,953271,953359,2113882,2113970,88,1160523
1982,953271,953359,3665682,3665770,88,1296263
1983,953271,953359,3995520,3995608,88,966425
1984,953277,953359,2804320,2804402,82,1850961
1985,953277,953359,3687317,3687399,82,1274640
1986,953280,953359,2387935,2388014,79,1434576
1987,953287,953359,2464309,2464381,72,1510950
1988,953289,953359,2388068,2388138,70,1434709
1989,953289,953359,2464435,2464505,70,1511076
1990,953289,953359,2464590,2464660,70,1511231
1991,953289,953359,3665917,3665987,70,1296064
1992,953291,953358,1264160,1264227,67,310802
1993,953291,953357,1951065,1951131,66,997708
1994,953292,953359,2114139,2114206,67,1160780
1995,953292,953359,2552395,2552462,67,1599036
1996,953292,953358,2696911,2696977,66,1743553
1997,953292,953359,2852003,2852070,67,1898644
1998,953302,953359,2113882,2113939,57,1160523
1999,953302,953359,3665682,3665739,57,1296325
2000,953302,953359,3995520,3995577,57,966487
2001,953308,953359,2804320,2804371,51,1850961
2002,953308,953359,3687317,3687368,51,1274702
2003,961023,961164,3132034,3132175,141,1837610
2004,961091,961152,1812612,1812673,61,851460
2005,973777,973939,3285662,3285824,162,1696715
2006,973780,973907,973811,973938,127,4008604
2007,973780,973876,973842,973938,96,4008604
2008,973780,973938,1211073,1211231,158,237135
2009,973780,973938,1211104,1211262,158,237166
2010,973780,973907,1211135,1211262,127,237228
2011,973780,973876,1211166,1211262,96,237290
2012,973780,973845,1211197,1211262,65,237352
2013,973780,973938,1302022,1302180,158,328084
2014,973780,973938,1302053,1302211,158,328115
2015,973780,973928,1302084,1302232,148,328156
2016,973780,973897,1302115,1302232,117,328218
2017,973780,973866,1302146,1302232,86,328280
2018,973780,973835,1302177,1302232,55,328342
2019,973780,973880,1761454,1761554,100,787574
2020,973780,973849,1761485,1761554,69,787636
2021,973780,973907,1767332,1767459,127,793425
2022,973780,973876,1767363,1767459,96,793487
2023,973780,973845,1767394,1767459,65,793549
2024,973780,973897,2949681,2949798,117,1975784
2025,973780,973866,2949712,2949798,86,1975846
2026,973780,973835,2949743,2949798,55,1975908
2027,973780,973907,3285696,3285823,127,1696719
2028,973780,973876,3285727,3285823,96,1696719
2029,973780,973845,3285758,3285823,65,1696719
2030,973780,973938,3340391,3340549,158,1641993
2031,973780,973938,3340422,3340580,158,1641962
2032,973780,973938,3340453,3340611,158,1641931
2033,973780,973938,3340484,3340642,158,1641900
2034,973780,973907,3340515,3340642,127,1641900
2035,973780,973876,3340546,3340642,96,1641900
2036,973780,973845,3340577,3340642,65,1641900
2037,973780,973938,3372718,3372876,158,1609666
2038,973780,973938,3372749,3372907,158,1609635
2039,973780,973938,3372780,3372938,158,1609604
2040,973780,973938,3372811,3372969,158,1609573
2041,973780,973919,3372842,3372981,139,1609561
2042,973780,973888,3372873,3372981,108,1609561
2043,973780,973857,3372904,3372981,77,1609561
2044,973780,973835,3763759,3763814,55,1218728
2045,973781,973845,1343923,1343987,64,370078
2046,973809,973938,1767330,1767459,129,793392
2047,973810,973911,1761453,1761554,101,787542
2048,973810,973860,2310212,2310262,50,1336352
2049,973810,973928,2949680,2949798,118,1975752
2050,973810,973938,3340390,3340518,128,1642054
2051,973810,973866,3763758,3763814,56,1218758
2052,973811,973938,1211073,1211200,127,237135
2053,973811,973938,1302022,1302149,127,328084
2054,973811,973938,3285665,3285792,127,1696781
2055,973811,973938,3372718,3372845,127,1609728
2056,973812,973876,1343923,1343987,64,370047
2057,973840,973938,1767330,1767428,98,793392
2058,973841,973938,1761453,1761550,97,787515
2059,973841,973891,2310212,2310262,50,1336321
2060,973841,973938,2949680,2949777,97,1975742
2061,973841,973938,3340390,3340487,97,1642116
2062,973841,973897,3763758,3763814,56,1218789
2063,973842,973938,1211073,1211169,96,237135
2064,973842,973938,1302022,1302118,96,328084
2065,973842,973938,3285665,3285761,96,1696843
2066,973842,973938,3372718,3372814,96,1609790
2067,973843,973907,1343923,1343987,64,370016
2068,973871,973938,1767330,1767397,67,793392
2069,973872,973938,1761453,1761519,66,787515
2070,973872,973922,2310212,2310262,50,1336290
2071,973872,973938,2949680,2949746,66,1975742
2072,973872,973938,3340390,3340456,66,1642178
2073,973872,973928,3763758,3763814,56,1218820
2074,973873,973938,1211073,1211138,65,237135
2075,973873,973938,1302022,1302087,65,328084
2076,973873,973938,3285665,3285730,65,1696905
